ID,Remark,Date,Price
6f349f35-58f4-43d5-a8b0-29bf4b5cc37c,irm040,2024-01-01T17:12:19.955Z,94500
6f349f35-58f4-43d5-a8b0-29bf4b5cc37c,irv159,2024-01-01T17:28:42.146Z,135000
4db3cdf8-34ea-4cf8-94a2-cf7fc9755b8a,irv029,2024-01-01T17:34:37.045Z,94500
f678382e-5498-476d-90eb-74ad428cd9ef,irv041,2024-01-01T18:59:43.513Z,94500
13b87f93-47ce-4bf6-8126-0bc80aa2e0f9,irv134,2024-01-01T19:29:17.916Z,94500
f44da4f0-8f71-4d91-9b9a-189164abf0a9,iro143,2024-01-01T19:52:29.589Z,189000
6f349f35-58f4-43d5-a8b0-29bf4b5cc37c,ire036,2024-01-02T09:01:46.777Z,94500
6f349f35-58f4-43d5-a8b0-29bf4b5cc37c,irn117,2024-01-02T09:53:37.831Z,94500
6f349f35-58f4-43d5-a8b0-29bf4b5cc37c,irt100,2024-01-02T09:59:52.401Z,94500
6f349f35-58f4-43d5-a8b0-29bf4b5cc37c,iro141,2024-01-02T12:47:23.150Z,94500
0a3bc4e0-04ed-4361-9562-4d4a04ec3e1b,irv160,2024-01-02T13:29:52.168Z,216000
6f349f35-58f4-43d5-a8b0-29bf4b5cc37c,irp060,2024-01-02T14:28:57.295Z,94500
6f349f35-58f4-43d5-a8b0-29bf4b5cc37c,ira019,2024-01-02T15:52:57.165Z,94500
0a3bc4e0-04ed-4361-9562-4d4a04ec3e1b,irs139,2024-01-02T17:17:31.748Z,151200
131ff337-f063-4044-aff8-0c121d62e89b,ire171,2024-01-02T17:32:31.288Z,135000
6f349f35-58f4-43d5-a8b0-29bf4b5cc37c,irp148,2024-01-02T17:40:35.736Z,94500
6f349f35-58f4-43d5-a8b0-29bf4b5cc37c,irk113,2024-01-02T18:33:18.128Z,94500
6f349f35-58f4-43d5-a8b0-29bf4b5cc37c,irx144,2024-01-02T19:06:40.057Z,94500
4db3cdf8-34ea-4cf8-94a2-cf7fc9755b8a,iro003,2024-01-02T19:09:38.779Z,94500
242cee27-12e7-4e60-ac31-2b339112ae15,ire172,2024-01-02T19:50:15.340Z,135000
f44da4f0-8f71-4d91-9b9a-189164abf0a9,iro007,2024-01-03T04:44:38.946Z,189000
f44da4f0-8f71-4d91-9b9a-189164abf0a9,iro007,2024-01-03T04:44:42.795Z,189000
0a3bc4e0-04ed-4361-9562-4d4a04ec3e1b,ire173,2024-01-03T05:46:18.332Z,216000
6f349f35-58f4-43d5-a8b0-29bf4b5cc37c,iru092,2024-01-03T06:56:45.985Z,94500
131ff337-f063-4044-aff8-0c121d62e89b,irk155,2024-01-03T07:46:19.804Z,94500
6f349f35-58f4-43d5-a8b0-29bf4b5cc37c,irn014,2024-01-03T07:51:59.348Z,94500
6f349f35-58f4-43d5-a8b0-29bf4b5cc37c,irz113,2024-01-03T08:22:16.021Z,94500
6f349f35-58f4-43d5-a8b0-29bf4b5cc37c,iry064,2024-01-03T08:46:01.002Z,270000
f44da4f0-8f71-4d91-9b9a-189164abf0a9,ira100,2024-01-03T09:54:40.746Z,189000
f44da4f0-8f71-4d91-9b9a-189164abf0a9,ira100,2024-01-03T09:54:43.393Z,189000
f44da4f0-8f71-4d91-9b9a-189164abf0a9,irw053,2024-01-03T11:19:00.150Z,189000
4db3cdf8-34ea-4cf8-94a2-cf7fc9755b8a,irz079,2024-01-03T11:22:50.577Z,94500
4db3cdf8-34ea-4cf8-94a2-cf7fc9755b8a,ire174,2024-01-03T12:57:49.687Z,135000
4db3cdf8-34ea-4cf8-94a2-cf7fc9755b8a,ire175,2024-01-03T13:03:58.592Z,135000
f44da4f0-8f71-4d91-9b9a-189164abf0a9,irx119,2024-01-03T15:09:51.278Z,189000
131ff337-f063-4044-aff8-0c121d62e89b,ire176,2024-01-03T15:46:06.257Z,135000
242cee27-12e7-4e60-ac31-2b339112ae15,ire177,2024-01-03T15:53:31.258Z,370000
131ff337-f063-4044-aff8-0c121d62e89b,ire178,2024-01-03T19:08:22.182Z,135000
f678382e-5498-476d-90eb-74ad428cd9ef,irs070,2024-01-03T21:20:38.576Z,94500
6f349f35-58f4-43d5-a8b0-29bf4b5cc37c,ira024,2024-01-04T06:26:17.454Z,94500
6f349f35-58f4-43d5-a8b0-29bf4b5cc37c,irz087,2024-01-04T06:44:37.381Z,94500
6f349f35-58f4-43d5-a8b0-29bf4b5cc37c,ire179,2024-01-04T08:21:41.011Z,135000
4db3cdf8-34ea-4cf8-94a2-cf7fc9755b8a,ire180,2024-01-04T08:59:27.251Z,135000
f44da4f0-8f71-4d91-9b9a-189164abf0a9,irz056,2024-01-04T11:13:43.082Z,189000
f44da4f0-8f71-4d91-9b9a-189164abf0a9,iru048,2024-01-04T11:52:53.835Z,189000
131ff337-f063-4044-aff8-0c121d62e89b,irv161,2024-01-04T12:51:49.072Z,135000
131ff337-f063-4044-aff8-0c121d62e89b,irv162,2024-01-04T13:20:16.581Z,135000
f44da4f0-8f71-4d91-9b9a-189164abf0a9,irp100,2024-01-04T13:27:58.804Z,540000
f44da4f0-8f71-4d91-9b9a-189164abf0a9,irp100,2024-01-04T13:28:00.878Z,540000
f44da4f0-8f71-4d91-9b9a-189164abf0a9,irk058,2024-01-04T13:28:41.319Z,540000
f44da4f0-8f71-4d91-9b9a-189164abf0a9,irk058,2024-01-04T13:28:49.155Z,540000
6f349f35-58f4-43d5-a8b0-29bf4b5cc37c,irk164,2024-01-04T14:04:59.313Z,270000
6f349f35-58f4-43d5-a8b0-29bf4b5cc37c,irz035,2024-01-04T14:18:33.195Z,94500
4db3cdf8-34ea-4cf8-94a2-cf7fc9755b8a,irz082,2024-01-04T14:47:37.017Z,94500
131ff337-f063-4044-aff8-0c121d62e89b,irv163,2024-01-04T14:56:32.156Z,135000
131ff337-f063-4044-aff8-0c121d62e89b,irv164,2024-01-04T16:03:34.936Z,135000
f678382e-5498-476d-90eb-74ad428cd9ef,irt021,2024-01-04T17:14:17.403Z,94500
6f349f35-58f4-43d5-a8b0-29bf4b5cc37c,irv165,2024-01-04T17:30:40.850Z,370000
6f349f35-58f4-43d5-a8b0-29bf4b5cc37c,irt007,2024-01-04T17:46:43.521Z,94500
4db3cdf8-34ea-4cf8-94a2-cf7fc9755b8a,irz077,2024-01-04T18:53:41.413Z,94500
6f349f35-58f4-43d5-a8b0-29bf4b5cc37c,irs111,2024-01-04T20:28:48.582Z,94500
f44da4f0-8f71-4d91-9b9a-189164abf0a9,irm107,2024-01-04T21:00:01.934Z,189000
f44da4f0-8f71-4d91-9b9a-189164abf0a9,irm107,2024-01-04T21:00:01.956Z,189000
f44da4f0-8f71-4d91-9b9a-189164abf0a9,irm107,2024-01-04T21:00:02.601Z,189000
f44da4f0-8f71-4d91-9b9a-189164abf0a9,irm107,2024-01-04T21:00:03.198Z,189000
f44da4f0-8f71-4d91-9b9a-189164abf0a9,irm107,2024-01-04T21:00:04.421Z,189000
f44da4f0-8f71-4d91-9b9a-189164abf0a9,irm107,2024-01-04T21:00:14.858Z,189000
0a3bc4e0-04ed-4361-9562-4d4a04ec3e1b,irk171,2024-01-05T11:11:55.607Z,216000
6f349f35-58f4-43d5-a8b0-29bf4b5cc37c,irv136,2024-01-05T13:31:16.672Z,94500
6f349f35-58f4-43d5-a8b0-29bf4b5cc37c,irz053,2024-01-05T13:31:31.702Z,94500
6f349f35-58f4-43d5-a8b0-29bf4b5cc37c,irt074,2024-01-05T13:31:48.029Z,94500
6f349f35-58f4-43d5-a8b0-29bf4b5cc37c,iru116,2024-01-05T13:33:21.557Z,94500
6f349f35-58f4-43d5-a8b0-29bf4b5cc37c,iru117,2024-01-05T13:33:40.942Z,94500
6f349f35-58f4-43d5-a8b0-29bf4b5cc37c,irm162,2024-01-05T13:41:02.534Z,94500
6f349f35-58f4-43d5-a8b0-29bf4b5cc37c,iro118,2024-01-05T14:05:04.369Z,94500
6f349f35-58f4-43d5-a8b0-29bf4b5cc37c,irk172,2024-01-05T16:32:03.196Z,135000
131ff337-f063-4044-aff8-0c121d62e89b,irt148,2024-01-05T18:54:15.250Z,94500
4db3cdf8-34ea-4cf8-94a2-cf7fc9755b8a,irv115,2024-01-06T05:30:01.532Z,94500
f678382e-5498-476d-90eb-74ad428cd9ef,irw132,2024-01-06T07:42:51.900Z,94500
6f349f35-58f4-43d5-a8b0-29bf4b5cc37c,iru115,2024-01-06T08:00:51.909Z,94500
6f349f35-58f4-43d5-a8b0-29bf4b5cc37c,ira018,2024-01-06T08:03:16.018Z,94500
131ff337-f063-4044-aff8-0c121d62e89b,irn128,2024-01-06T08:08:53.611Z,94500
6f349f35-58f4-43d5-a8b0-29bf4b5cc37c,irp115,2024-01-06T09:06:55.501Z,94500
f44da4f0-8f71-4d91-9b9a-189164abf0a9,irk055,2024-01-06T10:28:22.235Z,540000
0a3bc4e0-04ed-4361-9562-4d4a04ec3e1b,irk173,2024-01-06T12:49:47.372Z,216000
6f349f35-58f4-43d5-a8b0-29bf4b5cc37c,irk174,2024-01-06T13:02:29.055Z,135000
6f349f35-58f4-43d5-a8b0-29bf4b5cc37c,irv109,2024-01-06T13:34:06.387Z,94500
f44da4f0-8f71-4d91-9b9a-189164abf0a9,irn131,2024-01-06T13:53:43.135Z,189000
6f349f35-58f4-43d5-a8b0-29bf4b5cc37c,irt052,2024-01-06T14:38:28.030Z,94500
131ff337-f063-4044-aff8-0c121d62e89b,irk175,2024-01-06T15:06:33.137Z,135000
6f349f35-58f4-43d5-a8b0-29bf4b5cc37c,iro155,2024-01-06T15:36:11.367Z,94500
6f349f35-58f4-43d5-a8b0-29bf4b5cc37c,iro149,2024-01-06T16:00:39.799Z,94500
6f349f35-58f4-43d5-a8b0-29bf4b5cc37c,irt073,2024-01-06T16:27:23.742Z,94500
6f349f35-58f4-43d5-a8b0-29bf4b5cc37c,irs145,2024-01-06T17:00:30.441Z,94500
6f349f35-58f4-43d5-a8b0-29bf4b5cc37c,irp076,2024-01-06T18:51:46.229Z,94500
6f349f35-58f4-43d5-a8b0-29bf4b5cc37c,irs086,2024-01-06T19:20:40.917Z,94500
6f349f35-58f4-43d5-a8b0-29bf4b5cc37c,irk176,2024-01-06T20:08:39.539Z,135000
f678382e-5498-476d-90eb-74ad428cd9ef,ire098,2024-01-07T07:05:08.559Z,94500
f678382e-5498-476d-90eb-74ad428cd9ef,irk049,2024-01-07T07:05:26.784Z,94500
f678382e-5498-476d-90eb-74ad428cd9ef,iro090,2024-01-07T07:05:45.136Z,94500
6f349f35-58f4-43d5-a8b0-29bf4b5cc37c,irk168,2024-01-07T07:34:44.003Z,94500
131ff337-f063-4044-aff8-0c121d62e89b,irk177,2024-01-07T08:10:07.031Z,135000
131ff337-f063-4044-aff8-0c121d62e89b,irk178,2024-01-07T08:37:07.306Z,135000
6f349f35-58f4-43d5-a8b0-29bf4b5cc37c,irs038,2024-01-07T08:44:35.133Z,94500
6f349f35-58f4-43d5-a8b0-29bf4b5cc37c,iru006,2024-01-07T09:10:38.398Z,94500
f44da4f0-8f71-4d91-9b9a-189164abf0a9,irs126,2024-01-07T09:57:48.749Z,540000
6f349f35-58f4-43d5-a8b0-29bf4b5cc37c,irn129,2024-01-07T10:56:48.173Z,94500
6f349f35-58f4-43d5-a8b0-29bf4b5cc37c,irt060,2024-01-07T11:03:04.438Z,94500
6f349f35-58f4-43d5-a8b0-29bf4b5cc37c,iru043,2024-01-07T11:48:32.641Z,94500
6f349f35-58f4-43d5-a8b0-29bf4b5cc37c,iro152,2024-01-07T16:33:17.067Z,94500
131ff337-f063-4044-aff8-0c121d62e89b,irp159,2024-01-07T16:34:55.022Z,94500
4db3cdf8-34ea-4cf8-94a2-cf7fc9755b8a,irn028,2024-01-07T16:39:06.451Z,94500
0a3bc4e0-04ed-4361-9562-4d4a04ec3e1b,irv143,2024-01-07T18:56:25.968Z,432000
4db3cdf8-34ea-4cf8-94a2-cf7fc9755b8a,irn026,2024-01-07T21:15:17.437Z,94500
131ff337-f063-4044-aff8-0c121d62e89b,irv104,2024-01-07T21:44:16.391Z,94500
6f349f35-58f4-43d5-a8b0-29bf4b5cc37c,irk179,2024-01-08T08:14:16.982Z,370000
242cee27-12e7-4e60-ac31-2b339112ae15,irk180,2024-01-08T09:31:31.395Z,370000
4db3cdf8-34ea-4cf8-94a2-cf7fc9755b8a,irk181,2024-01-08T09:53:05.356Z,370000
131ff337-f063-4044-aff8-0c121d62e89b,irk182,2024-01-08T13:56:42.127Z,135000
0a3bc4e0-04ed-4361-9562-4d4a04ec3e1b,irv039,2024-01-08T18:55:33.326Z,151200
f44da4f0-8f71-4d91-9b9a-189164abf0a9,irz062,2024-01-08T21:30:01.134Z,540000
f44da4f0-8f71-4d91-9b9a-189164abf0a9,iry069,2024-01-08T21:30:31.951Z,189000
f44da4f0-8f71-4d91-9b9a-189164abf0a9,iru062,2024-01-08T21:31:58.162Z,540000
f44da4f0-8f71-4d91-9b9a-189164abf0a9,iry105,2024-01-08T21:32:27.139Z,189000
f44da4f0-8f71-4d91-9b9a-189164abf0a9,ira146,2024-01-08T22:08:50.406Z,189000
6f349f35-58f4-43d5-a8b0-29bf4b5cc37c,ira017,2024-01-09T08:07:52.343Z,94500
6f349f35-58f4-43d5-a8b0-29bf4b5cc37c,irm163,2024-01-09T08:57:08.674Z,94500
6f349f35-58f4-43d5-a8b0-29bf4b5cc37c,irk183,2024-01-09T09:07:17.314Z,135000
6f349f35-58f4-43d5-a8b0-29bf4b5cc37c,irs062,2024-01-09T09:16:59.690Z,94500
0a3bc4e0-04ed-4361-9562-4d4a04ec3e1b,iru115,2024-01-09T10:04:30.504Z,151200
131ff337-f063-4044-aff8-0c121d62e89b,irk184,2024-01-09T10:07:17.524Z,135000
4db3cdf8-34ea-4cf8-94a2-cf7fc9755b8a,irs045,2024-01-09T10:19:21.518Z,94500
6f349f35-58f4-43d5-a8b0-29bf4b5cc37c,irk185,2024-01-09T10:35:01.362Z,135000
0a3bc4e0-04ed-4361-9562-4d4a04ec3e1b,iru043,2024-01-09T10:56:13.560Z,151200
0a3bc4e0-04ed-4361-9562-4d4a04ec3e1b,iru116,2024-01-09T11:09:34.360Z,151200
0a3bc4e0-04ed-4361-9562-4d4a04ec3e1b,iru117,2024-01-09T11:09:44.312Z,151200
0a3bc4e0-04ed-4361-9562-4d4a04ec3e1b,iru006,2024-01-09T11:09:57.934Z,151200
131ff337-f063-4044-aff8-0c121d62e89b,irs161,2024-01-09T11:37:56.675Z,135000
6f349f35-58f4-43d5-a8b0-29bf4b5cc37c,irs162,2024-01-09T14:02:37.553Z,135000
131ff337-f063-4044-aff8-0c121d62e89b,irk106,2024-01-09T14:03:09.778Z,270000
6f349f35-58f4-43d5-a8b0-29bf4b5cc37c,ira118,2024-01-09T14:09:18.134Z,94500
6f349f35-58f4-43d5-a8b0-29bf4b5cc37c,ire110,2024-01-09T14:49:10.358Z,94500
6f349f35-58f4-43d5-a8b0-29bf4b5cc37c,irp149,2024-01-09T16:08:38.819Z,94500
6f349f35-58f4-43d5-a8b0-29bf4b5cc37c,irs163,2024-01-09T17:00:18.407Z,135000
f44da4f0-8f71-4d91-9b9a-189164abf0a9,iru049,2024-01-09T17:42:41.883Z,189000
6f349f35-58f4-43d5-a8b0-29bf4b5cc37c,irs149,2024-01-09T18:10:46.602Z,94500
131ff337-f063-4044-aff8-0c121d62e89b,irw129,2024-01-09T19:57:51.004Z,94500
0a3bc4e0-04ed-4361-9562-4d4a04ec3e1b,iro154,2024-01-09T20:14:07.274Z,432000
0a3bc4e0-04ed-4361-9562-4d4a04ec3e1b,ire161,2024-01-09T20:22:54.094Z,151200
0a3bc4e0-04ed-4361-9562-4d4a04ec3e1b,iru032,2024-01-10T05:40:44.829Z,151200
f44da4f0-8f71-4d91-9b9a-189164abf0a9,irn045,2024-01-10T06:15:14.038Z,189000
6f349f35-58f4-43d5-a8b0-29bf4b5cc37c,irm094,2024-01-10T07:31:42.202Z,94500
f44da4f0-8f71-4d91-9b9a-189164abf0a9,irs118,2024-01-10T08:51:53.647Z,189000
f44da4f0-8f71-4d91-9b9a-189164abf0a9,iry049,2024-01-10T08:52:11.784Z,189000
6f349f35-58f4-43d5-a8b0-29bf4b5cc37c,irv123,2024-01-10T09:22:27.671Z,94500
131ff337-f063-4044-aff8-0c121d62e89b,irm121,2024-01-10T09:22:53.034Z,94500
131ff337-f063-4044-aff8-0c121d62e89b,irm145,2024-01-10T10:24:11.721Z,94500
6f349f35-58f4-43d5-a8b0-29bf4b5cc37c,iro148,2024-01-10T10:33:43.944Z,94500
6f349f35-58f4-43d5-a8b0-29bf4b5cc37c,irx103,2024-01-10T11:36:12.581Z,94500
131ff337-f063-4044-aff8-0c121d62e89b,irp129,2024-01-10T13:43:29.063Z,94500
6f349f35-58f4-43d5-a8b0-29bf4b5cc37c,irz086,2024-01-10T13:50:07.857Z,94500
f44da4f0-8f71-4d91-9b9a-189164abf0a9,irk029,2024-01-10T15:32:32.487Z,189000
131ff337-f063-4044-aff8-0c121d62e89b,irt101,2024-01-10T15:38:27.974Z,94500
6f349f35-58f4-43d5-a8b0-29bf4b5cc37c,irw113,2024-01-10T18:12:39.568Z,94500
131ff337-f063-4044-aff8-0c121d62e89b,irs164,2024-01-10T18:44:04.108Z,135000
6f349f35-58f4-43d5-a8b0-29bf4b5cc37c,irk045,2024-01-11T06:39:19.141Z,94500
6f349f35-58f4-43d5-a8b0-29bf4b5cc37c,irt111,2024-01-11T07:08:27.957Z,94500
f44da4f0-8f71-4d91-9b9a-189164abf0a9,iro105,2024-01-11T07:11:27.651Z,189000
f44da4f0-8f71-4d91-9b9a-189164abf0a9,irm070,2024-01-11T07:12:02.902Z,540000
0a3bc4e0-04ed-4361-9562-4d4a04ec3e1b,irs165,2024-01-11T09:16:21.626Z,592000
0a3bc4e0-04ed-4361-9562-4d4a04ec3e1b,irs166,2024-01-11T12:35:24.628Z,216000
6f349f35-58f4-43d5-a8b0-29bf4b5cc37c,iro114,2024-01-11T15:09:36.171Z,94500
242cee27-12e7-4e60-ac31-2b339112ae15,irt146,2024-01-11T16:50:48.230Z,94500
0a3bc4e0-04ed-4361-9562-4d4a04ec3e1b,irp090,2024-01-11T17:35:57.136Z,432000
6f349f35-58f4-43d5-a8b0-29bf4b5cc37c,irm065,2024-01-11T19:50:47.342Z,94500
6f349f35-58f4-43d5-a8b0-29bf4b5cc37c,irw005,2024-01-12T08:22:55.887Z,94500
131ff337-f063-4044-aff8-0c121d62e89b,ira082,2024-01-12T08:55:24.827Z,94500
131ff337-f063-4044-aff8-0c121d62e89b,ira111,2024-01-12T10:22:57.899Z,94500
f44da4f0-8f71-4d91-9b9a-189164abf0a9,irp066,2024-01-12T11:31:34.211Z,189000
f44da4f0-8f71-4d91-9b9a-189164abf0a9,irs141,2024-01-12T11:40:54.630Z,540000
f44da4f0-8f71-4d91-9b9a-189164abf0a9,irm026,2024-01-12T12:46:54.963Z,189000
f44da4f0-8f71-4d91-9b9a-189164abf0a9,irm026,2024-01-12T12:46:55.981Z,189000
131ff337-f063-4044-aff8-0c121d62e89b,iro145,2024-01-12T14:14:47.353Z,94500
f44da4f0-8f71-4d91-9b9a-189164abf0a9,irk126,2024-01-12T14:45:59.418Z,189000
f44da4f0-8f71-4d91-9b9a-189164abf0a9,irk126,2024-01-12T14:46:01.292Z,189000
f44da4f0-8f71-4d91-9b9a-189164abf0a9,irz103,2024-01-12T14:46:20.945Z,189000
6f349f35-58f4-43d5-a8b0-29bf4b5cc37c,ire141,2024-01-12T16:59:29.129Z,94500
6f349f35-58f4-43d5-a8b0-29bf4b5cc37c,irk042,2024-01-12T17:02:59.244Z,94500
6f349f35-58f4-43d5-a8b0-29bf4b5cc37c,irx025,2024-01-12T17:04:29.855Z,94500
6f349f35-58f4-43d5-a8b0-29bf4b5cc37c,irv112,2024-01-12T17:39:17.311Z,94500
6f349f35-58f4-43d5-a8b0-29bf4b5cc37c,irp004,2024-01-12T17:41:11.637Z,94500
4db3cdf8-34ea-4cf8-94a2-cf7fc9755b8a,irw157,2024-01-12T17:50:37.589Z,94500
0a3bc4e0-04ed-4361-9562-4d4a04ec3e1b,irt103,2024-01-12T18:29:36.847Z,151200
4db3cdf8-34ea-4cf8-94a2-cf7fc9755b8a,irw047,2024-01-12T19:24:17.906Z,94500
6f349f35-58f4-43d5-a8b0-29bf4b5cc37c,ire075,2024-01-13T05:24:09.450Z,94500
0a3bc4e0-04ed-4361-9562-4d4a04ec3e1b,ira057,2024-01-13T06:24:01.045Z,151200
6f349f35-58f4-43d5-a8b0-29bf4b5cc37c,ire164,2024-01-13T06:33:28.484Z,94500
131ff337-f063-4044-aff8-0c121d62e89b,ira134,2024-01-13T07:56:35.618Z,94500
131ff337-f063-4044-aff8-0c121d62e89b,ire162,2024-01-13T08:40:17.281Z,94500
0a3bc4e0-04ed-4361-9562-4d4a04ec3e1b,iry092,2024-01-13T08:47:56.061Z,151200
131ff337-f063-4044-aff8-0c121d62e89b,ire166,2024-01-13T11:05:45.814Z,94500
242cee27-12e7-4e60-ac31-2b339112ae15,irx097,2024-01-13T12:13:01.234Z,94500
131ff337-f063-4044-aff8-0c121d62e89b,irs167,2024-01-13T17:10:31.824Z,135000
f44da4f0-8f71-4d91-9b9a-189164abf0a9,irs088,2024-01-13T17:39:22.026Z,189000
f44da4f0-8f71-4d91-9b9a-189164abf0a9,iry086,2024-01-13T17:39:47.538Z,189000
4db3cdf8-34ea-4cf8-94a2-cf7fc9755b8a,irn118,2024-01-13T18:07:16.948Z,94500
f678382e-5498-476d-90eb-74ad428cd9ef,irt021,2024-01-13T18:10:38.354Z,94500
0a3bc4e0-04ed-4361-9562-4d4a04ec3e1b,irs113,2024-01-14T05:55:05.803Z,151200
6f349f35-58f4-43d5-a8b0-29bf4b5cc37c,irv122,2024-01-14T06:42:08.628Z,94500
0a3bc4e0-04ed-4361-9562-4d4a04ec3e1b,irk170,2024-01-14T07:25:42.988Z,151200
6f349f35-58f4-43d5-a8b0-29bf4b5cc37c,ira122,2024-01-14T08:25:05.505Z,94500
6f349f35-58f4-43d5-a8b0-29bf4b5cc37c,irv084,2024-01-14T09:36:16.115Z,94500
6f349f35-58f4-43d5-a8b0-29bf4b5cc37c,irz093,2024-01-14T09:48:31.834Z,270000
131ff337-f063-4044-aff8-0c121d62e89b,irs168,2024-01-14T13:59:36.682Z,135000
131ff337-f063-4044-aff8-0c121d62e89b,irt148,2024-01-14T14:02:07.330Z,94500
4db3cdf8-34ea-4cf8-94a2-cf7fc9755b8a,irn138,2024-01-14T15:06:13.824Z,94500
f44da4f0-8f71-4d91-9b9a-189164abf0a9,iru106,2024-01-14T16:13:26.142Z,189000
6f349f35-58f4-43d5-a8b0-29bf4b5cc37c,irn048,2024-01-14T18:40:12.648Z,94500
0a3bc4e0-04ed-4361-9562-4d4a04ec3e1b,irn139,2024-01-14T23:52:12.689Z,216000
0a3bc4e0-04ed-4361-9562-4d4a04ec3e1b,iry124,2024-01-14T23:54:07.383Z,151200
6f349f35-58f4-43d5-a8b0-29bf4b5cc37c,irz110,2024-01-15T06:20:04.343Z,94500
6f349f35-58f4-43d5-a8b0-29bf4b5cc37c,irx032,2024-01-15T06:44:59.718Z,94500
0a3bc4e0-04ed-4361-9562-4d4a04ec3e1b,iry113,2024-01-15T08:48:31.837Z,151200
131ff337-f063-4044-aff8-0c121d62e89b,irn139,2024-01-15T10:28:07.678Z,135000
6f349f35-58f4-43d5-a8b0-29bf4b5cc37c,iry066,2024-01-15T11:25:45.610Z,94500
6f349f35-58f4-43d5-a8b0-29bf4b5cc37c,irt080,2024-01-15T15:16:39.752Z,94500
6f349f35-58f4-43d5-a8b0-29bf4b5cc37c,irn085,2024-01-15T16:55:27.636Z,94500
f678382e-5498-476d-90eb-74ad428cd9ef,irt135,2024-01-15T18:07:18.008Z,94500
6f349f35-58f4-43d5-a8b0-29bf4b5cc37c,irp108,2024-01-15T19:02:45.206Z,94500
4db3cdf8-34ea-4cf8-94a2-cf7fc9755b8a,irp104,2024-01-15T19:59:19.496Z,94500
0a3bc4e0-04ed-4361-9562-4d4a04ec3e1b,iro,2024-01-15T22:09:48.363Z,151200
0a3bc4e0-04ed-4361-9562-4d4a04ec3e1b,iro,2024-01-15T22:10:59.647Z,151200
0a3bc4e0-04ed-4361-9562-4d4a04ec3e1b,irt,2024-01-15T22:12:09.068Z,151200
0a3bc4e0-04ed-4361-9562-4d4a04ec3e1b,irt,2024-01-15T22:12:21.365Z,432000
0a3bc4e0-04ed-4361-9562-4d4a04ec3e1b,iro,2024-01-15T22:12:32.344Z,432000
f44da4f0-8f71-4d91-9b9a-189164abf0a9,irz101,2024-01-16T00:36:54.294Z,189000
6f349f35-58f4-43d5-a8b0-29bf4b5cc37c,irv154,2024-01-16T07:09:40.394Z,94500
6f349f35-58f4-43d5-a8b0-29bf4b5cc37c,irv097,2024-01-16T07:11:04.218Z,94500
0a3bc4e0-04ed-4361-9562-4d4a04ec3e1b,irt135,2024-01-16T07:56:36.038Z,151200
0a3bc4e0-04ed-4361-9562-4d4a04ec3e1b,iry085,2024-01-16T10:55:05.080Z,151200
0a3bc4e0-04ed-4361-9562-4d4a04ec3e1b,irm045,2024-01-16T11:41:56.608Z,151200
131ff337-f063-4044-aff8-0c121d62e89b,irw133,2024-01-16T11:57:57.548Z,94500
6f349f35-58f4-43d5-a8b0-29bf4b5cc37c,irt139,2024-01-16T14:09:22.657Z,94500
242cee27-12e7-4e60-ac31-2b339112ae15,iry057,2024-01-16T14:44:20.344Z,270000
242cee27-12e7-4e60-ac31-2b339112ae15,iry058,2024-01-16T14:46:39.826Z,94500
242cee27-12e7-4e60-ac31-2b339112ae15,ira038,2024-01-16T14:47:01.884Z,270000
242cee27-12e7-4e60-ac31-2b339112ae15,iry058,2024-01-16T14:48:34.624Z,270000
6f349f35-58f4-43d5-a8b0-29bf4b5cc37c,irs109,2024-01-16T16:44:52.980Z,94500
6f349f35-58f4-43d5-a8b0-29bf4b5cc37c,ire095,2024-01-16T17:29:25.666Z,94500
242cee27-12e7-4e60-ac31-2b339112ae15,irn140,2024-01-16T17:33:17.843Z,135000
131ff337-f063-4044-aff8-0c121d62e89b,iro157,2024-01-16T17:41:14.272Z,94500
4db3cdf8-34ea-4cf8-94a2-cf7fc9755b8a,irz038,2024-01-16T18:04:07.454Z,94500
f44da4f0-8f71-4d91-9b9a-189164abf0a9,iry096,2024-01-16T19:23:37.729Z,540000
13b87f93-47ce-4bf6-8126-0bc80aa2e0f9,irw126,2024-01-16T20:58:59.663Z,94500
6f349f35-58f4-43d5-a8b0-29bf4b5cc37c,irp071,2024-01-17T05:54:02.266Z,94500
131ff337-f063-4044-aff8-0c121d62e89b,irz094,2024-01-17T07:38:23.786Z,94500
f44da4f0-8f71-4d91-9b9a-189164abf0a9,irw053,2024-01-17T09:22:37.939Z,189000
f44da4f0-8f71-4d91-9b9a-189164abf0a9,irw053,2024-01-17T09:22:40.574Z,189000
6f349f35-58f4-43d5-a8b0-29bf4b5cc37c,irn109,2024-01-17T13:31:25.497Z,94500
6f349f35-58f4-43d5-a8b0-29bf4b5cc37c,irn141,2024-01-17T15:01:11.826Z,135000
131ff337-f063-4044-aff8-0c121d62e89b,irx132,2024-01-17T15:01:23.058Z,94500
6f349f35-58f4-43d5-a8b0-29bf4b5cc37c,irn142,2024-01-17T15:04:18.323Z,135000
6f349f35-58f4-43d5-a8b0-29bf4b5cc37c,irp073,2024-01-17T15:13:45.607Z,94500
131ff337-f063-4044-aff8-0c121d62e89b,irn143,2024-01-17T15:22:04.200Z,135000
6f349f35-58f4-43d5-a8b0-29bf4b5cc37c,irn144,2024-01-17T15:59:14.683Z,370000
